District Code,District Name,Mandal Code,Mandal Name,Panchayat Code,Panchayat Name,Village Code,Village Name,Water Body Name,SS/LS/Resarvior,Ownership,Lease/Auction,TWSA,EWSA,Cluster Name
521,Vizianagaram,4816,Bobbili,203149,Dokiparru,589611,Dokiparru,Basava sagaram,SS,GP,Auction,9,2.25,BOBBILI
521,Vizianagaram,4816,Bobbili,203149,Dokiparru,589611,Dokiparru,Nagoli tank,SS,GP,Auction,4,1,BOBBILI
521,Vizianagaram,4816,Bobbili,203149,Dokiparru,589611,Dokiparru,Potinaidu tank,SS,GP,Auction,4,1,BOBBILI
521,Vizianagaram,4816,Bobbili,211626,Dokulapadu,580545,Dokulapadu,Yerra tank,SS,GP,Auction,4,1,BOBBILI
521,Vizianagaram,4816,Bobbili,211626,Dokulapadu,580545,Dokulapadu,Jaggunaidu tank,SS,GP,Auction,5,1.25,BOBBILI
521,Vizianagaram,4816,Bobbili,199533,Domada,587512,Domada,Kasturi tank,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4816,Bobbili,203128,Dondapadu,588392,Dondapadu,Venkatapati cheruvu,SS,GP,Auction,4,1,BOBBILI
521,Vizianagaram,4816,Bobbili,203128,Dondapadu,588392,Dondapadu,Kotha koneru,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4816,Bobbili,203128,Dondapadu,588392,Dondapadu,Pasara banda,SS,GP,Auction,4,1,BOBBILI
521,Vizianagaram,4816,Bobbili,203128,Dondapadu,588392,Dondapadu,Gangamma koneru,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4816,Bobbili,203128,Dondapadu,588392,Dondapadu,Korlavani tank,SS,GP,Auction,23,5.75,BOBBILI
521,Vizianagaram,4816,Bobbili,203128,Dondapadu,588392,Dondapadu,KARRIVANI TANK,SS,GP,Auction,7,1.75,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Mogili tank,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Kurmayya Cheruvu,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Medara tank,SS,GP,Auction,1,0.25,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Konchara banda,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Annarayuni gari tank,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Dali banda,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Kamsali banda,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,kittayyacheruvu,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Kurminaidu tank,SS,GP,Auction,5,1.25,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Manyam tank,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Patha koneru,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Ramudu tank,SS,GP,Auction,5,1.25,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Voora tank,SS,GP,Auction,6,1.5,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Gonavani tank,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Bojanaidu tank,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Vengamma tank,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Kotha tank,SS,GP,Auction,4,1,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Ravi tank,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Yerramnaidu tank,SS,GP,Auction,4,1,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Yellavani tank,SS,GP,Auction,4,1,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Polinaidu tank,SS,GP,Auction,22,5.5,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Patha koneru,SS,GP,Auction,1,0.25,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Puligummi vani tank,SS,GP,Auction,5,1.25,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Dukkavani tank,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4816,Bobbili,214537,Dondapudi,585858,Dondapudi,Battuvani tank,SS,GP,Auction,4,1,BOBBILI
521,Vizianagaram,4816,Bobbili,198943,Doramamidi,586832,Doramamidi,Thandravani tank,SS,GP,Auction,4,1,BOBBILI
521,Vizianagaram,4816,Bobbili,198943,Doramamidi,586832,Doramamidi,Karrivani tank,SS,GP,Auction,1,0.25,BOBBILI
521,Vizianagaram,4816,Bobbili,198943,Doramamidi,586832,Doramamidi,Ranga sagaram,SS,GP,Auction,22,5.5,BOBBILI
521,Vizianagaram,4816,Bobbili,214312,Duddepudi,588358,Duddepudi,YANDRAPUVANI BANDA,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4816,Bobbili,214312,Duddepudi,588358,Duddepudi,CHAWOKA TANK,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4816,Bobbili,214312,Duddepudi,588358,Duddepudi,PAPUDU TANK,SS,GP,Auction,4,1,BOBBILI
521,Vizianagaram,4816,Bobbili,214421,Duddukuru,588263,Duddukuru,POTHINAIDU TANK,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4816,Bobbili,214421,Duddukuru,588263,Duddukuru,KURIMELLA VANI TANK,SS,GP,Auction,5,1.25,BOBBILI
521,Vizianagaram,4816,Bobbili,214421,Duddukuru,588263,Duddukuru,KURIMELLA VANI TANK,SS,GP,Auction,6,1.5,BOBBILI
521,Vizianagaram,4820,Badangi,214421,Duddukuru,588263,Duddukuru,Appalanaidu tank,LS,MI,Lease,196,98,BOBBILI
521,Vizianagaram,4820,Badangi,211872,Duddupalem,586221,Duddupalem,Venkayya tank,LS,MI,Lease,16,8,BOBBILI
521,Vizianagaram,4820,Badangi,211872,Duddupalem,586221,Duddupalem,Karrivani tank,LS,MI,Lease,24,12,BOBBILI
521,Vizianagaram,4820,Badangi,211872,Duddupalem,586221,Duddupalem,Mallinaidu ank,LS,MI,Lease,43,22,BOBBILI
521,Vizianagaram,4820,Badangi,211872,Duddupalem,586221,Duddupalem,Kotta cheruvu,LS,MI,Lease,13,7,BOBBILI
521,Vizianagaram,4820,Badangi,211872,Duddupalem,586221,Duddupalem,Krishnasagaram,LS,MI,Lease,13,6,BOBBILI
521,Vizianagaram,4820,Badangi,211872,Duddupalem,586221,Duddupalem,Badevani tank,SS,MI,Lease,30,8,BOBBILI
521,Vizianagaram,4820,Badangi,211872,Duddupalem,586221,Duddupalem,Gopinadpatnaikunitank,SS,MI,Lease,84,21,BOBBILI
521,Vizianagaram,4820,Badangi,212780,Duggi,581807,Duggi,Bomminaidu tank,SS,MI,Lease,180,45,BOBBILI
521,Vizianagaram,4820,Badangi,212780,Duggi,581807,Duggi,Raghuvarthini tank,SS,MI,Lease,30,8,BOBBILI
521,Vizianagaram,4820,Badangi,212780,Duggi,581807,Duggi,KOTHA TANK,SS,GP,Lease,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,212780,Duggi,581807,Duggi,Aravavani Banda,SS,GP,Lease,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,245319,Duggirala,588390,Duggirala,Balagavani Banda,SS,GP,Lease,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,203040,Duggiralapadu,589124,Duggiralapadu,Srihari Banda,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,199200,Dulla,587555,Dulla,Govinda Sagaram,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,199200,Dulla,587555,Dulla,MANDADI TANK,SS,GP,Lease,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,199200,Dulla,587555,Dulla,PATHA TANK,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,212603,Dummeda,582795,Dummeda,LAKSHMI SAGARAM,SS,GP,Lease,1,0.25,BOBBILI
521,Vizianagaram,4820,Badangi,212603,Dummeda,582795,Dummeda,USIRIKA CHERUVU,SS,GP,Lease,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,212603,Dummeda,582795,Dummeda,SOMANNA TANK,SS,GP,Lease,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,212603,Dummeda,582795,Dummeda,JAGGAPU TANK,SS,GP,Lease,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,212603,Dummeda,582795,Dummeda,Musalan Dora Tank,SS,GP,Lease,1,0.25,BOBBILI
521,Vizianagaram,4820,Badangi,212603,Dummeda,582795,Dummeda,Venkamma Tank,SS,GP,Lease,5,1.25,BOBBILI
521,Vizianagaram,4820,Badangi,212603,Dummeda,582795,Dummeda,POLINAIDU TANK,SS,GP,Lease,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,212603,Dummeda,582795,Dummeda,KARAAKA BANDA,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,214281,Dumpagadapa,588599,Dumpagadapa,MAAKI NAIDU TANK,SS,GP,Lease,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,214281,Dumpagadapa,588599,Dumpagadapa,VADRAPU BANDA,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,214281,Dumpagadapa,588599,Dumpagadapa,VAISHANNA TANK,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,214281,Dumpagadapa,588599,Dumpagadapa,KAMASALI BANDA,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,214281,Dumpagadapa,588599,Dumpagadapa,DORA GARI TANK,SS,GP,Lease,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,213243,Duppada,583125,Duppada,MUPPALA TANK,SS,GP,Lease,5,1.25,BOBBILI
521,Vizianagaram,4820,Badangi,213243,Duppada,583125,Duppada,PEDA USIRIKA TANK,SS,GP,Lease,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,213243,Duppada,583125,Duppada,DANDASI BANDA,SS,GP,Lease,5,1.25,BOBBILI
521,Vizianagaram,4820,Badangi,213243,Duppada,583125,Duppada,PAPPALA BANDA,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,213243,Duppada,583125,Duppada,PEDAKONERU,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,213243,Duppada,583125,Duppada,GADI VANI CHERUVU,SS,GP,Lease,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,213243,Duppada,583125,Duppada,KRISHNA SAGARAM,SS,GP,Lease,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,213243,Duppada,583125,Duppada,RAMLAXMAN TANK,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,213243,Duppada,583125,Duppada,BARIKI BANDA,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,199057,Duppalapudi,587540,Duppalapudi,ASARA BANDA,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,199057,Duppalapudi,587540,Duppalapudi,CHINA KONERU,SS,GP,Lease,5,1.25,BOBBILI
521,Vizianagaram,4820,Badangi,199057,Duppalapudi,587540,Duppalapudi,VENGALARAYUNI TANK,SS,GP,Lease,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,215042,Duvva,588543,Duvva,KURMINAIDU TANK,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,215042,Duvva,588543,Duvva,SAKI TANK,SS,GP,Lease,1,0.25,BOBBILI
521,Vizianagaram,4820,Badangi,212604,Duvvam,912415,Duvvam,PATRURNI TANK,SS,GP,Lease,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,212604,Duvvam,912415,Duvvam,MARISETTI TANK,SS,GP,Lease,1,0.25,BOBBILI
521,Vizianagaram,4820,Badangi,212604,Duvvam,912415,Duvvam,MUKUNDARAYANI TANK,SS,GP,Lease,1,0.25,BOBBILI
521,Vizianagaram,4820,Badangi,212604,Duvvam,912415,Duvvam,KOLLI VANI TANK,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,212604,Duvvam,912415,Duvvam,JANGALA BANDA,SS,GP,Lease,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,NEREDU BANDA,SS,GP,Lease,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,TADI BANDA,SS,GP,Lease,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,PENTAVANI TANK,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,CHITTINAIDU TANK,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,AKKAMMA TANK,SS,GP,Lease,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,KADU BANDAI VANI TANK,SS,GP,Lease,6,1.5,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,kotha gidda,SS,GP,Lease,5,1.25,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,nalla tank,SS,GP,Lease,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,jaminivani tank,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,boina banda,SS,GP,Lease,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,thelakala banda,SS,GP,Lease,1,0.25,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,chinnamma banda,SS,GP,Lease,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,padathalavani tank,SS,GP,Lease,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,kella vani tank,SS,GP,Lease,1,0.25,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,asivani tank,SS,GP,Lease,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,dokula vani banda,SS,GP,Lease,1,0.25,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,veddulavani tank,SS,GP,Lease,1,0.25,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,Reddy cheruvu,SS,GP,Lease,5,1.25,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,jola tank,SS,GP,Lease,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,199446,Dwarapudi,583116,Dwarapudi,punu banda,SS,GP,Lease,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,202912,Edara,589101,Edara,chittivani tank,SS,GP,Lease,8,2,BOBBILI
521,Vizianagaram,4820,Badangi,202912,Edara,589101,Edara,narisi banda,SS,GP,Lease,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,202912,Edara,589101,Edara,ravadi banda,SS,GP,Lease,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,202912,Edara,589101,Edara,parada banda,SS,GP,Lease,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,202912,Edara,589101,Edara,dasari banda,SS,GP,Lease,5,1.25,BOBBILI
521,Vizianagaram,4820,Badangi,202912,Edara,589101,Edara,dora banda,SS,GP,Lease,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,202912,Edara,589101,Edara,mangali banda,SS,GP,Lease,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,235809,Edatam,586466,Edatam,Pedda tank,LS,MI,Auction,90,45,BOBBILI
521,Vizianagaram,4820,Badangi,235809,Edatam,586466,Edatam,Gandi vani Tank,SS,GP,Auction,10,2.5,BOBBILI
521,Vizianagaram,4820,Badangi,235809,Edatam,586466,Edatam,Chavaka Tank,SS,GP,Auction,8,2,BOBBILI
521,Vizianagaram,4820,Badangi,235809,Edatam,586466,Edatam,Mangali Banda,SS,GP,Auction,9,2.25,BOBBILI
521,Vizianagaram,4820,Badangi,235809,Edatam,586466,Edatam,Balijireddi Tank,SS,GP,Auction,8,2,BOBBILI
521,Vizianagaram,4820,Badangi,235809,Edatam,586466,Edatam,Pantula tank,SS,GP,Auction,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,235809,Edatam,586466,Edatam,Chavaka tank,SS,GP,Auction,1,0.25,BOBBILI
521,Vizianagaram,4820,Badangi,202913,Edulagudem,589108,Edulagudem,Teppala tank,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,202913,Edulagudem,589108,Edulagudem,rama sagaram,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,202913,Edulagudem,589108,Edulagudem,Yerra tank,SS,GP,Auction,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,202913,Edulagudem,589108,Edulagudem,Tivva tank,SS,GP,Auction,1,0.25,BOBBILI
521,Vizianagaram,4820,Badangi,202913,Edulagudem,589108,Edulagudem,Siddanna tank,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,203663,Edulamaddali,589479,Edulamaddali,Jammivani Tank,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,211253,Edulavalasa,581484,Edulavalasa,Tentu Tank,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,211253,Edulavalasa,581484,Edulavalasa,Appala Naidu Tank,SS,GP,Auction,7,1.75,BOBBILI
521,Vizianagaram,4820,Badangi,210797,Edupuram,580463,Edupuram,Singarapu Tank,SS,GP,Auction,6,1.5,BOBBILI
521,Vizianagaram,4820,Badangi,203496,Edurumondi,589788,Edurumondi,Kotha Tank,SS,GP,Auction,5,1.25,BOBBILI
521,Vizianagaram,4820,Badangi,203496,Edurumondi,589788,Edurumondi,Chinameshudu Banda,SS,GP,Auction,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,203677,Elamarru,589478,Elamarru,gudimetla tank,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,203677,Elamarru,589478,Elamarru,gopala sagram,SS,GP,Auction,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,203677,Elamarru,589478,Elamarru,gunupuru banda,SS,GP,Auction,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,203677,Elamarru,589478,Elamarru,Latchapatruni tank,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,203677,Elamarru,589478,Elamarru,Maradana tank,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,203677,Elamarru,589478,Elamarru,Pedda tank,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,203677,Elamarru,589478,Elamarru,Patibanda bhukta tank,SS,GP,Auction,5,1.25,BOBBILI
521,Vizianagaram,4820,Badangi,203677,Elamarru,589478,Elamarru,Moogi tank,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,203677,Elamarru,589478,Elamarru,Marri banda,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,203196,Elaprolu,589203,Elaprolu,Venkata sagaram,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,203196,Elaprolu,589203,Elaprolu,Terli Banda,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,214609,Elurupadu,588740,Elurupadu,Asara tank,SS,GP,Auction,1,0.25,BOBBILI
521,Vizianagaram,4820,Badangi,214609,Elurupadu,588740,Elurupadu,Badnayuni tank,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,214609,Elurupadu,588740,Elurupadu,Tenkala vani Tank,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,214609,Elurupadu,588740,Elurupadu,Chakali banda,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,214609,Elurupadu,588740,Elurupadu,Ambati Banda,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,214609,Elurupadu,588740,Elurupadu,Arnipalli Tank,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,214609,Elurupadu,588740,Elurupadu,Bankuru Tank,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,214609,Elurupadu,588740,Elurupadu,Karanam Banda,SS,GP,Auction,1,0.25,BOBBILI
521,Vizianagaram,4820,Badangi,214609,Elurupadu,588740,Elurupadu,Putchalavani Tank,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,203584,Enamadala,589054,Enamadala,Panuku Tank,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,203584,Enamadala,589054,Enamadala,Baddi Tank,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,203584,Enamadala,589054,Enamadala,Kari Tank,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,203584,Enamadala,589054,Enamadala,Raju cheruvu,SS,GP,Auction,7,1.75,BOBBILI
521,Vizianagaram,4820,Badangi,214841,Epuru,588412,Epuru,Kollivani banda,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,199789,G. medapadu,587436,G. medapadu,Terli Banda,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,199789,G. medapadu,587436,G. medapadu,Tentuvani Tank,SS,GP,Auction,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,199789,G. medapadu,587436,G. medapadu,Subbayya Tank,SS,GP,Auction,1,0.25,BOBBILI
521,Vizianagaram,4820,Badangi,199789,G. medapadu,587436,G. medapadu,Baddi Tank,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,199789,G. medapadu,587436,G. medapadu,Karri naidu Tank,SS,GP,Auction,1,0.25,BOBBILI
521,Vizianagaram,4820,Badangi,199789,G. medapadu,587436,G. medapadu,Kasipativani Tank,SS,GP,Auction,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,199789,G. medapadu,587436,G. medapadu,Tentukesayya Tank,SS,GP,Auction,2,0.5,BOBBILI
521,Vizianagaram,4820,Badangi,199789,G. medapadu,587436,G. medapadu,Karanam Banda,SS,GP,Auction,1,0.25,BOBBILI
521,Vizianagaram,4820,Badangi,199789,G. medapadu,587436,G. medapadu,Kotha Tank,SS,GP,Auction,8,2,BOBBILI
521,Vizianagaram,4820,Badangi,199789,G. medapadu,587436,G. medapadu,putchalavani tank,SS,GP,Auction,1,0.25,BOBBILI
521,Vizianagaram,4820,Badangi,199789,G. medapadu,587436,G. medapadu,sanyasinaidu tank,SS,GP,Auction,5,1.25,BOBBILI
521,Vizianagaram,4820,Badangi,211873,G.jagannadhapuram,586426,G.jagannadhapuram,avuvani tank,SS,GP,Auction,4,1,BOBBILI
521,Vizianagaram,4820,Badangi,212144,Gabbada,585791,Gabbada,P.Kotha tank,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4820,Badangi,212068,Gadabapalem,585662,Gadabapalem,Matchalavani tank,SS,GP,Auction,3,0.75,BOBBILI
521,Vizianagaram,4815,Balijipeta,212605,Gadabavalasa,582674,Gadabavalasa,Simminaidu tank,LS,MI,Lease,11,6,BOBBILI
521,Vizianagaram,4815,Balijipeta,199337,Gadala,587392,Gadala,Tamara tank,LS,MI,Lease,100,50,BOBBILI
521,Vizianagaram,4815,Balijipeta,199338,Gadarada,587384,Gadarada,Tamara tank,LS,MI,Lease,50,25,BOBBILI
521,Vizianagaram,4815,Balijipeta,212483,Gadasam,582684,Gadasam,Malamma tank,LS,MI,Lease,75,37.5,BOBBILI
521,Vizianagaram,4815,Balijipeta,212483,Gadasam,582684,Gadasam,Gollampivanitank,LS,MI,Lease,75,38,BOBBILI
521,Vizianagaram,4815,Balijipeta,212483,Gadasam,582684,Gadasam,Bhukta tank,LS,MI,Lease,60,30,BOBBILI
521,Vizianagaram,4815,Balijipeta,212483,Gadasam,582684,Gadasam,Nadiminitivani tank,SS,MI,Lease,50,13,BOBBILI
521,Vizianagaram,4815,Balijipeta,212483,Gadasam,582684,Gadasam,Chinta tank,SS,MI,Lease,34,9,BOBBILI
521,Vizianagaram,4815,Balijipeta,212483,Gadasam,582684,Gadasam,Hussian khan tank,SS,MI,Lease,40,10,BOBBILI
521,Vizianagaram,4815,Balijipeta,212483,Gadasam,582684,Gadasam,Danani tank,SS,MI,Lease,140,35,BOBBILI
521,Vizianagaram,4815,Balijipeta,212483,Gadasam,582684,Gadasam,Krishna sagaram,SS,MI,Lease,340,85,BOBBILI
521,Vizianagaram,4815,Balijipeta,212483,Gadasam,582684,Gadasam,Asiripolu tank,SS,MI,Lease,26,6,BOBBILI
521,Vizianagaram,4815,Balijipeta,212483,Gadasam,582684,Gadasam,Jangam Naidu,SS,MI,Lease,14,4,BOBBILI
521,Vizianagaram,4815,Balijipeta,212483,Gadasam,582684,Gadasam,Adavi Banda,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4815,Balijipeta,199146,Gadelapalem,587227,Gadelapalem,Tavitinaidu Banda,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4815,Balijipeta,213129,Gadelavalasa,582275,Gadelavalasa,Tirupathi Koneru,SS,GP,Lease,3,0.75,BOBBILI
521,Vizianagaram,4815,Balijipeta,213129,Gadelavalasa,582275,Gadelavalasa,Chintala Tank,SS,GP,Lease,8,2,BOBBILI
521,Vizianagaram,4815,Balijipeta,213129,Gadelavalasa,582275,Gadelavalasa,Kovvada Tank,SS,GP,Lease,4,1,BOBBILI
521,Vizianagaram,4815,Balijipeta,213129,Gadelavalasa,582275,Gadelavalasa,Peddatank,SS,GP,Lease,6,1.5,BOBBILI
521,Vizianagaram,4815,Balijipeta,213129,Gadelavalasa,582275,Gadelavalasa,Kotha Cheruvu,SS,GP,Lease,5,1.25,BOBBILI
521,Vizianagaram,4815,Balijipeta,213129,Gadelavalasa,582275,Gadelavalasa,Magibanda,SS,GP,Lease,2,0.5,BOBBILI
